STATE,GAME_NAME,GAME_NUMBER,PRIZE_ORDER,PRIZE,PRIZE_ODDS,TOTAL_PRIZES,REMAINING_PRIZES
MA,"Mom’s A Winner 2009","6 98720 00266 6",47,"$5 ",300,26,
MA,"Mom’s A Winner 2009","6 98720 00266 6",48,"$5 ",300,26,
MA,"Mom’s A Winner 2009","6 98720 00266 6",49,"$5 ",300,26,
MA,"Mom’s A Winner 2009","6 98720 00266 6",50,"$4 ",60,134,
MA,"Mom’s A Winner 2009","6 98720 00266 6",51,"$4 ",60,134,
MA,"Mom’s A Winner 2009","6 98720 00266 6",52,"$4 ",60,134,
MA,"Mom’s A Winner 2009","6 98720 00266 6",53,"$4 ",150,53,
MA,"Mom’s A Winner 2009","6 98720 00266 6",54,"$4 ",60,134,
MA,"Mom’s A Winner 2009","6 98720 00266 6",55,"$2 ",30,268,
MA,"Mom’s A Winner 2009","6 98720 00266 6",56,"$2 ",60,134,
MA,"Mom’s A Winner 2009","6 98720 00266 6",57,"$2 ",25,322,
MA,"Mother’s Day 2008","6 98720 00131 7",1,"$20,000 ","1,008,000",10,
MA,"Mother’s Day 2008","6 98720 00131 7",2,"$20,000 ","1,008,000",10,
MA,"Mother’s Day 2008","6 98720 00131 7",3,"$2,000 ","144,000",70,
MA,"Mother’s Day 2008","6 98720 00131 7",4,"$2,000 ","144,000",70,
MA,"Mother’s Day 2008","6 98720 00131 7",5,"$2,000 ","144,000",70,
MA,"Mother’s Day 2008","6 98720 00131 7",6,"$1,000 ","72,000",140,
MA,"Mother’s Day 2008","6 98720 00131 7",7,"$1,000 ","72,000",140,
MA,"Mother’s Day 2008","6 98720 00131 7",8,"$1,000 ","144,000",70,
MA,"Mother’s Day 2008","6 98720 00131 7",9,"$1,000 ","144,000",70,
MA,"Mother’s Day 2008","6 98720 00131 7",10,"$400 ","14,400",700,
MA,"Mother’s Day 2008","6 98720 00131 7",11,"$400 ","24,000",420,
MA,"Mother’s Day 2008","6 98720 00131 7",12,"$400 ","24,000",420,
MA,"Mother’s Day 2008","6 98720 00131 7",13,"$400 ","24,000",420,
MA,"Mother’s Day 2008","6 98720 00131 7",14,"$400 ","24,000",420,
MA,"Mother’s Day 2008","6 98720 00131 7",15,"$200 ","24,000",420,
MA,"Mother’s Day 2008","6 98720 00131 7",16,"$200 ","28,800",350,
MA,"Mother’s Day 2008","6 98720 00131 7",17,"$200 ","28,800",350,
MA,"Mother’s Day 2008","6 98720 00131 7",18,"$200 ","28,800",350,
MA,"Mother’s Day 2008","6 98720 00131 7",19,"$200 ","28,800",350,
MA,"Mother’s Day 2008","6 98720 00131 7",20,"$100 ","4,000",2,
MA,"Mother’s Day 2008","6 98720 00131 7",21,"$100 ","4,000",2,
MA,"Mother’s Day 2008","6 98720 00131 7",22,"$100 ","4,000",2,
MA,"Mother’s Day 2008","6 98720 00131 7",23,"$100 ","4,000",2,
MA,"Mother’s Day 2008","6 98720 00131 7",24,"$100 ","4,000",2,
MA,"Mother’s Day 2008","6 98720 00131 7",25,"$50 ","2,400",4,
MA,"Mother’s Day 2008","6 98720 00131 7",26,"$50 ","2,880",3,
MA,"Mother’s Day 2008","6 98720 00131 7",27,"$50 ","2,880",3,
MA,"Mother’s Day 2008","6 98720 00131 7",28,"$50 ","2,880",3,
MA,"Mother’s Day 2008","6 98720 00131 7",29,"$50 ","2,880",3,
MA,"Mother’s Day 2008","6 98720 00131 7",30,"$40 ","1,500",6,
